iso1,iso2,seadistance,capitalport1,capitalport2,roaddistance,short
FJI,USA,8724,,4536,,0
FJI,UZB,13598,,2633,,0
FJI,VCT,13393,,,,0
FJI,VEN,12865,,205,,0
FJI,VGB,13326,,0,,0
FJI,VIR,13294,,0,,0
FJI,VNM,8293,,1514,,0
FJI,VUT,992,,0,,0
FJI,WLF,755,,,,0
FJI,WSM,1019,,,,0
FJI,YEM,14601,,345,,0
FJI,ZAF,15089,,630,,0
FJI,ZMB,14937,,1757,,0
FJI,ZWE,14937,,1301,,0
FLK,ABW,10027,0,,,0
FLK,AFG,14701,0,1471,,0
FLK,AGO,5859,0,1184,,0
FLK,AIA,9571,0,,,0
FLK,ALB,14308,0,248,,0
FLK,AND,13264,0,453,,0
FLK,ANT,9497,0,,,0
FLK,ARE,14797,0,229,,0
FLK,ARG,1205,0,1738,,0
FLK,ARM,16220,0,818,,0
FLK,ASM,10674,0,,,0
FLK,ATG,9328,0,,,0
FLK,AUS,13166,0,638,,0
FLK,AUT,14961,0,468,,0
FLK,AZE,16220,0,1197,,0
FLK,BDI,10013,0,1365,,0
FLK,BEL,14059,0,132,,0
FLK,BEN,7815,0,80,,0
FLK,BFA,7762,0,971,,0
FLK,BGD,15798,0,996,,0
FLK,BGR,15385,0,451,,0
FLK,BHR,15264,0,0,,0
FLK,BHS,11187,0,,,0
FLK,BIH,14506,0,197,,0
FLK,BLR,15704,0,530,,0
FLK,BLZ,10843,0,78,,0
FLK,BMU,10939,0,0,,0
FLK,BOL,4040,0,2520,,0
FLK,BRA,3198,0,1121,,0
FLK,BRB,8866,0,0,,0
FLK,BRN,16544,0,42,,0
FLK,BTN,15797,0,1072,,0
FLK,BWA,6697,0,947,,0
FLK,CAF,7834,0,1273,,0
FLK,CAN,12242,0,1102,,0
FLK,CHE,13264,0,581,,0
FLK,CHL,4039,0,116,,0
FLK,CHN,19110,0,1449,,0
FLK,CIV,7441,0,251,,0
FLK,CMR,7834,0,283,,0
FLK,COD,6828,0,,,0
FLK,COG,6878,0,438,,0
FLK,COK,10291,0,,,0
FLK,COL,9800,0,934,,0
FLK,COM,9178,0,,,0
FLK,CPV,8529,0,,,0
FLK,CRI,9770,0,142,,0
FLK,CUB,11115,0,,,0
FLK,CYM,10662,0,0,,0
FLK,CYP,15534,0,43,,0
FLK,CZE,14316,0,693,,0
FLK,DEU,14315,0,391,,0
FLK,DJI,13278,0,297,,0
FLK,DMA,9130,0,0,,0
FLK,DNK,15116,0,0,,0
FLK,DOM,10247,0,,,0
FLK,DZA,12225,0,386,,0
FLK,ECU,8046,0,347,,0
FLK,EGY,15334,0,175,,0
FLK,ERI,13387,0,592,,0
FLK,ESP,11777,0,655,,0
FLK,EST,15732,0,23,,0
FLK,ETH,13388,0,864,,0
FLK,FIN,15748,0,0,,0
FLK,FJI,11258,0,,,0
FLK,FRA,13261,0,757,,0
FLK,FRO,14481,0,0,,0
FLK,FSM,15713,0,,,0
FLK,GAB,7425,0,14,,0
FLK,GBR,13755,0,95,,0
FLK,GEO,16352,0,436,,0
FLK,GHA,7649,0,14,,0
FLK,GIB,11771,0,,,0
FLK,GIN,7707,0,0,,0
FLK,GLP,9207,0,,,0
FLK,GMB,8211,0,0,,0
FLK,GNB,7971,0,38,,0
FLK,GNQ,7592,0,,,0
FLK,GRC,14590,0,28,,0
FLK,GRD,8990,0,,,0
FLK,GRL,13655,0,,,0
FLK,GTM,10093,0,198,,0
FLK,GUF,7817,0,0,,0
FLK,GUM,16450,0,,,0
FLK,GUY,8436,0,45,,0
FLK,HKG,18359,0,,,0
FLK,HND,10728,0,275,,0
FLK,HRV,14896,0,264,,0
FLK,HTI,10539,0,,,0
FLK,HUN,14961,0,569,,0
FLK,IDN,14869,0,0,,0
FLK,IND,14229,0,1312,,0
FLK,IRL,13846,0,0,,0
FLK,IRN,14847,0,1533,,0
FLK,IRQ,15569,0,640,,0
FLK,ISL,14329,0,52,,0
FLK,ISR,15575,0,53,,0
FLK,ITA,13717,0,14,,0
FLK,JAM,10636,0,59,,0
FLK,JOR,15524,0,321,,0
FLK,JPN,18471,0,378,,0
FLK,KAZ,16220,0,3085,,0
FLK,KEN,10214,0,515,,0
FLK,KGZ,14701,0,3209,,0
FLK,KHM,16587,0,139,,0
FLK,KIR,11110,0,,,0
FLK,KNA,9419,0,,,0
FLK,KOR,18973,0,423,,0
FLK,KWT,15537,0,118,,0
FLK,LAO,17112,0,669,,0
FLK,LBN,15581,0,91,,0
FLK,LBR,7196,0,640,,0
FLK,LBY,13792,0,111,,0
FLK,LCA,9004,0,,,0
FLK,LIE,14961,0,684,,0
FLK,LKA,13244,0,100,,0
FLK,LSO,6697,0,579,,0
FLK,LTU,15701,0,,,0
FLK,LUX,14003,0,325,,0
FLK,LVA,15576,0,177,,0
FLK,MAC,18337,0,,,0
FLK,MAR,11711,0,257,,0
FLK,MCO,13425,0,0,,0
FLK,MDA,15634,0,501,,0
FLK,MDG,9067,0,283,,0
FLK,MDV,12697,0,,,0
FLK,MEX,10661,0,502,,0
FLK,MHL,13914,0,,,0
FLK,MKD,14515,0,329,,0
FLK,MLI,7707,0,855,,0
FLK,MLT,13625,0,,,0
FLK,MMR,14839,0,1372,,0
FLK,MNE,14513,0,53,,0
FLK,MNG,19112,0,2849,,0
FLK,MNP,16379,0,,,0
FLK,MOZ,7090,0,100,,0
FLK,MRT,9208,0,503,,0
FLK,MSR,9313,0,,,0
FLK,MTQ,9053,0,0,,0
FLK,MUS,9333,0,0,,0
FLK,MWI,10013,0,1680,,0
FLK,MYS,15046,0,65,,0
FLK,MYT,9175,0,,,0
FLK,NAM,5513,0,334,,0
FLK,NCL,12117,0,142,,0
FLK,NER,7815,0,1016,,0
FLK,NFK,11598,0,,,0
FLK,NGA,7889,0,667,,0
FLK,NIC,10099,0,486,,0
FLK,NIU,10105,0,,,0
FLK,NLD,14001,0,167,,0
FLK,NOR,14766,0,54,,0
FLK,NPL,15797,0,1662,,0
FLK,NRU,13493,0,,,0
FLK,NZL,10614,0,597,,0
FLK,OMN,13184,0,1053,,0
FLK,PAK,14700,0,1449,,0
FLK,PAN,9460,0,56,,0
FLK,PER,7408,0,974,,0
FLK,PHL,17954,0,230,,0
FLK,PLW,16931,0,,,0
FLK,PNG,14749,0,0,,0
FLK,POL,15520,0,446,,0
FLK,PRI,9616,0,,,0
FLK,PRK,19421,0,529,,0
FLK,PRT,11921,0,2,,0
FLK,PRY,2040,0,1350,,0
FLK,PSE,15568,0,,,0
FLK,PYF,8821,0,,,0
FLK,QAT,15211,0,29,,0
FLK,REU,9091,0,,,0
FLK,ROU,15633,0,203,,0
FLK,RUS,16218,0,1512,,0
FLK,RWA,10013,0,1331,,0
FLK,SAU,14448,0,973,,0
FLK,SDN,14624,0,1139,,0
FLK,SEN,8338,0,0,,0
FLK,SGP,15388,0,0,,0
FLK,SHN,3076,0,,,0
FLK,SLB,14093,0,,,0
FLK,SLE,7513,0,183,,0
FLK,SLV,9888,0,44,,0
FLK,SMR,13719,0,359,,0
FLK,SOM,11544,0,550,,0
FLK,SPM,11912,0,0,,0
FLK,SRB,14508,0,404,,0
FLK,STP,7463,0,,,0
FLK,SUR,8024,0,0,,0
FLK,SVK,14961,0,527,,0
FLK,SVN,14959,0,111,,0
FLK,SWE,14723,0,472,,0
FLK,SWZ,7091,0,317,,0
FLK,SYC,10565,0,0,,0
FLK,SYR,15591,0,210,,0
FLK,TCA,10568,0,,,0
FLK,TCD,7834,0,1529,,0
FLK,TGO,7761,0,0,,0
FLK,THA,17112,0,19,,0
FLK,TJK,14701,0,2104,,0
FLK,TKL,11284,0,,,0
FLK,TKM,14847,0,1948,,0
FLK,TLS,16770,0,205,,0
FLK,TON,10504,0,,,0
FLK,TTO,8991,0,,,0
FLK,TUN,13287,0,7,,0
FLK,TUR,15226,0,476,,0
FLK,TUV,11991,0,,,0
FLK,TWN,18627,0,347,,0
FLK,TZA,10013,0,194,,0
FLK,UGA,10215,0,1137,,0
FLK,UKR,15882,0,,,0
FLK,URY,2037,0,749,,0
FLK,USA,12388,0,2242,,0
FLK,UZB,14701,0,2633,,0
FLK,VCT,8993,0,,,0
FLK,VEN,9811,0,205,,0
FLK,VGB,9591,0,0,,0
FLK,VIR,9594,0,0,,0
FLK,VNM,16722,0,1514,,0
FLK,VUT,12253,0,0,,0
FLK,WLF,11101,0,,,0
FLK,WSM,10758,0,,,0
FLK,YEM,13104,0,345,,0
FLK,ZAF,6697,0,630,,0
FLK,ZMB,7091,0,1757,,0
FLK,ZWE,7091,0,1301,,0
FRA,ABW,7685,757,,,0
FRA,AFG,7725,757,1471,,0
FRA,AGO,8723,757,1184,,0
FRA,AIA,6785,757,,,0
FRA,ALB,1398,757,248,,0
FRA,AND,0,757,453,,0
FRA,ANT,6777,757,,,0
FRA,ARE,7584,757,229,,0
FRA,ARG,13197,757,1738,,0
FRA,ARM,3529,757,818,,0
FRA,ASM,19072,757,,,0
FRA,ATG,6688,757,,,0
FRA,AUS,16856,757,638,,0
FRA,AUT,1976,757,468,,0
FRA,AZE,3529,757,1197,,0
FRA,BDI,8046,757,1365,,0
FRA,BEL,3514,757,132,,0
FRA,BEN,6733,757,80,,0
FRA,BFA,6649,757,971,,0
FRA,BGD,10613,757,996,,0
FRA,BGR,2582,757,451,,0
FRA,BHR,8046,757,0,,0
FRA,BHS,7861,757,,,0
FRA,BIH,1643,757,197,,0
FRA,BLR,5157,757,530,,0
FRA,BLZ,9238,757,78,,0
FRA,BMU,6399,757,0,,0
FRA,BOL,14329,757,2520,,0
FRA,BRA,9896,757,1121,,0
FRA,BRB,6652,757,0,,0
FRA,BRN,12257,757,42,,0
FRA,BTN,10611,757,1072,,0
FRA,BWA,10912,757,947,,0
FRA,CAF,7382,757,1273,,0
FRA,CAN,6159,757,1102,,0
FRA,CHE,0,757,581,,0
FRA,CHL,14329,757,116,,0
FRA,CHN,15426,757,1449,,0
FRA,CIV,6085,757,251,,0
FRA,CMR,7382,757,283,,0
FRA,COD,8205,757,,,0
FRA,COG,8102,757,438,,0
FRA,COK,17993,757,,,0
FRA,COL,8355,757,934,,0
FRA,COM,8561,757,,,0
FRA,CPV,3783,757,,,0
FRA,CRI,9100,757,142,,0
FRA,CUB,8717,757,,,0
FRA,CYM,8494,757,0,,0
FRA,CYP,2404,757,43,,0
FRA,CZE,3768,757,693,,0
FRA,DEU,3770,757,391,,0
FRA,DJI,4502,757,297,,0
FRA,DMA,6718,757,0,,0
FRA,DNK,4571,757,0,,0
FRA,DOM,7357,757,,,0
FRA,DZA,865,757,386,,0
FRA,ECU,10101,757,347,,0
FRA,EGY,2026,757,175,,0
FRA,ERI,4390,757,592,,0
FRA,ESP,1070,757,655,,0
FRA,EST,5187,757,23,,0
FRA,ETH,4388,757,864,,0
FRA,FIN,5203,757,0,,0
FRA,FJI,19335,757,,,0
FRA,FLK,13264,757,0,,0
FRA,FRO,4462,757,0,,0
FRA,FSM,15786,757,,,0
FRA,GAB,7581,757,14,,0
FRA,GBR,3226,757,95,,0
FRA,GEO,3616,757,436,,0
FRA,GHA,6506,757,14,,0
FRA,GIB,1063,757,,,0
FRA,GIN,4691,757,0,,0
FRA,GLP,6690,757,,,0
FRA,GMB,4035,757,0,,0
FRA,GNB,4312,757,38,,0
FRA,GNQ,7561,757,,,0
FRA,GRC,1600,757,28,,0
FRA,GRD,6875,757,,,0
FRA,GRL,4925,757,,,0
FRA,GTM,10592,757,198,,0
FRA,GUF,6379,757,0,,0
FRA,GUM,15720,757,,,0
FRA,GUY,6818,757,45,,0
FRA,HKG,14055,757,,,0
FRA,HND,9254,757,275,,0
FRA,HRV,1904,757,264,,0
FRA,HTI,7620,757,,,0
FRA,HUN,1976,757,569,,0
FRA,IDN,11695,757,0,,0
FRA,IND,7847,757,1312,,0
FRA,IRL,3481,757,0,,0
FRA,IRN,7623,757,1533,,0
FRA,IRQ,8280,757,640,,0
FRA,ISL,4583,757,52,,0
FRA,ISR,2284,757,53,,0
FRA,ITA,516,757,14,,0
FRA,JAM,8108,757,59,,0
FRA,JOR,2817,757,321,,0
FRA,JPN,16455,757,378,,0
FRA,KAZ,3529,757,3085,,0
FRA,KEN,7738,757,515,,0
FRA,KGZ,7725,757,3209,,0
FRA,KHM,12190,757,139,,0
FRA,KIR,17080,757,,,0
FRA,KNA,6779,757,,,0
FRA,KOR,16167,757,423,,0
FRA,KWT,8248,757,118,,0
FRA,LAO,12690,757,669,,0
FRA,LBN,2438,757,91,,0
FRA,LBR,5665,757,640,,0
FRA,LBY,1264,757,111,,0
FRA,LCA,6760,757,,,0
FRA,LIE,1976,757,684,,0
FRA,LKA,8395,757,100,,0
FRA,LSO,10912,757,579,,0
FRA,LTU,5156,757,,,0
FRA,LUX,3456,757,325,,0
FRA,LVA,5031,757,177,,0
FRA,MAC,14034,757,,,0
FRA,MAR,1106,757,257,,0
FRA,MCO,208,757,0,,0
FRA,MDA,2857,757,501,,0
FRA,MDG,9070,757,283,,0
FRA,MDV,7817,757,,,0
FRA,MEX,11767,757,502,,0
FRA,MHL,18213,757,,,0
FRA,MKD,1638,757,329,,0
FRA,MLI,4691,757,855,,0
FRA,MLT,905,757,,,0
FRA,MMR,10280,757,1372,,0
FRA,MNE,1639,757,53,,0
FRA,MNG,15425,757,2849,,0
FRA,MNP,15903,757,,,0
FRA,MOZ,10559,757,100,,0
FRA,MRT,3083,757,503,,0
FRA,MSR,6745,757,,,0
FRA,MTQ,6748,757,0,,0
FRA,MUS,9558,757,0,,0
FRA,MWI,8046,757,1680,,0
FRA,MYS,10657,757,65,,0
FRA,MYT,8592,757,,,0
FRA,NAM,9636,757,334,,0
FRA,NCL,18316,757,142,,0
FRA,NER,6732,757,1016,,0
FRA,NFK,18801,757,,,0
FRA,NGA,6865,757,667,,0
FRA,NIC,8932,757,486,,0
FRA,NIU,19112,757,,,0
FRA,NLD,3456,757,167,,0
FRA,NOR,4221,757,54,,0
FRA,NPL,10611,757,1662,,0
FRA,NRU,18000,757,,,0
FRA,NZL,19819,757,597,,0
FRA,OMN,5857,757,1053,,0
FRA,PAK,7725,757,1449,,0
FRA,PAN,8825,757,56,,0
FRA,PER,10735,757,974,,0
FRA,PHL,13612,757,230,,0
FRA,PLW,14578,757,,,0
FRA,PNG,15880,757,0,,0
FRA,POL,5014,757,446,,0
FRA,PRI,6960,757,,,0
FRA,PRK,16862,757,529,,0
FRA,PRT,1730,757,2,,0
FRA,PRY,11778,757,1350,,0
FRA,PSE,2258,757,,,0
FRA,PYF,17097,757,,,0
FRA,QAT,8008,757,29,,0
FRA,REU,9580,757,,,0
FRA,ROU,2858,757,203,,0
FRA,RUS,3530,757,1512,,0
FRA,RWA,8046,757,1331,,0
FRA,SAU,3365,757,973,,0
FRA,SDN,3189,757,1139,,0
FRA,SEN,3849,757,0,,0
FRA,SGP,10995,757,0,,0
FRA,SHN,10485,757,,,0
FRA,SLB,16976,757,,,0
FRA,SLE,4911,757,183,,0
FRA,SLV,10306,757,44,,0
FRA,SMR,513,757,359,,0
FRA,SOM,6287,757,550,,0
FRA,SPM,5566,757,0,,0
FRA,SRB,1642,757,404,,0
FRA,STP,7335,757,,,0
FRA,SUR,6476,757,0,,0
FRA,SVK,1976,757,527,,0
FRA,SVN,1978,757,111,,0
FRA,SWE,4178,757,472,,0
FRA,SWZ,10558,757,317,,0
FRA,SYC,7456,757,0,,0
FRA,SYR,2475,757,210,,0
FRA,TCA,7518,757,,,0
FRA,TCD,7382,757,1529,,0
FRA,TGO,6649,757,0,,0
FRA,THA,12690,757,19,,0
FRA,TJK,7725,757,2104,,0
FRA,TKL,18966,757,,,0
FRA,TKM,7622,757,1948,,0
FRA,TLS,13839,757,205,,0
FRA,TON,19501,757,,,0
FRA,TTO,6959,757,,,0
FRA,TUN,756,757,7,,0
FRA,TUR,2433,757,476,,0
FRA,TUV,19204,757,,,0
FRA,TWN,14324,757,347,,0
FRA,TZA,8047,757,194,,0
FRA,UGA,7737,757,1137,,0
FRA,UKR,3171,757,,,0
FRA,URY,11778,757,749,,0
FRA,USA,9673,757,2242,,0
FRA,UZB,7725,757,2633,,0
FRA,VCT,6838,757,,,0
FRA,VEN,7584,757,205,,0
FRA,VGB,6900,757,0,,0
FRA,VIR,6931,757,0,,0
FRA,VNM,12350,757,1514,,0
FRA,VUT,18329,757,0,,0
FRA,WLF,19583,757,,,0
FRA,WSM,19141,757,,,0
FRA,YEM,4675,757,345,,0
FRA,ZAF,10913,757,630,,0
FRA,ZMB,10558,757,1757,,0
FRA,ZWE,10558,757,1301,,0
FRO,ABW,5669,0,,,0
FRO,AFG,12383,0,1471,,0
FRO,AGO,10240,0,1184,,0
FRO,AIA,5217,0,,,0
FRO,ALB,5542,0,248,,0
FRO,AND,4462,0,453,,0
FRO,ANT,5271,0,,,0
FRO,ARE,12536,0,229,,0
FRO,ARG,14281,0,1738,,0
FRO,ARM,7350,0,818,,0
FRO,ASM,16669,0,,,0
FRO,ATG,5335,0,,,0
FRO,AUS,21328,0,638,,0
FRO,AUT,6284,0,468,,0
FRO,AZE,7350,0,1197,,0
FRO,BDI,13220,0,1365,,0
FRO,BEL,1103,0,132,,0
FRO,BEN,8212,0,80,,0
FRO,BFA,8126,0,971,,0
FRO,BGD,15638,0,996,,0
FRO,BGR,6678,0,451,,0
FRO,BHR,13010,0,0,,0
FRO,BHS,4434,0,,,0
FRO,BIH,5784,0,197,,0
FRO,BLR,1663,0,530,,0
FRO,BLZ,5711,0,78,,0
FRO,BMU,3332,0,0,,0
FRO,BOL,11554,0,2520,,0
FRO,BRA,10916,0,1121,,0
FRO,BRB,5678,0,0,,0
FRO,BRN,17694,0,42,,0
FRO,BTN,15636,0,1072,,0
FRO,BWA,14141,0,947,,0
FRO,CAF,8851,0,1273,,0
FRO,CAN,2523,0,1102,,0
FRO,CHE,4462,0,581,,0
FRO,CHL,11555,0,116,,0
FRO,CHN,20601,0,1449,,0
FRO,CIV,7559,0,251,,0
FRO,CMR,8852,0,283,,0
FRO,COD,9683,0,,,0
FRO,COG,9575,0,438,,0
FRO,COK,15505,0,,,0
FRO,COL,6082,0,934,,0
FRO,COM,13804,0,,,0
FRO,CPV,5152,0,,,0
FRO,CRI,6329,0,142,,0
FRO,CUB,5417,0,,,0
FRO,CYM,5568,0,0,,0
FRO,CYP,6948,0,43,,0
FRO,CZE,845,0,693,,0
FRO,DEU,847,0,391,,0
FRO,DJI,9692,0,297,,0
FRO,DMA,5514,0,0,,0
FRO,DNK,1036,0,0,,0
FRO,DOM,4799,0,,,0
FRO,DZA,3607,0,386,,0
FRO,ECU,7548,0,347,,0
FRO,EGY,6834,0,175,,0
FRO,ERI,9571,0,592,,0
FRO,ESP,3145,0,655,,0
FRO,EST,2386,0,23,,0
FRO,ETH,9569,0,864,,0
FRO,FIN,2458,0,0,,0
FRO,FJI,17935,0,,,0
FRO,FLK,14485,0,0,,0
FRO,FRA,4462,0,757,,0
FRO,FSM,19841,0,,,0
FRO,GAB,9044,0,14,,0
FRO,GBR,1348,0,95,,0
FRO,GEO,7570,0,436,,0
FRO,GHA,7982,0,14,,0
FRO,GIB,3141,0,,,0
FRO,GIN,6179,0,0,,0
FRO,GLP,5427,0,,,0
FRO,GMB,5545,0,0,,0
FRO,GNB,5812,0,38,,0
FRO,GNQ,9025,0,,,0
FRO,GRC,5939,0,28,,0
FRO,GRD,5882,0,,,0
FRO,GRL,2796,0,,,0
FRO,GTM,8185,0,198,,0
FRO,GUF,6590,0,0,,0
FRO,GUM,20311,0,,,0
FRO,GUY,6392,0,45,,0
FRO,HKG,19188,0,,,0
FRO,HND,5865,0,275,,0
FRO,HRV,6221,0,264,,0
FRO,HTI,4807,0,,,0
FRO,HUN,6284,0,569,,0
FRO,IDN,17040,0,0,,0
FRO,IND,12781,0,1312,,0
FRO,IRL,924,0,0,,0
FRO,IRN,12602,0,1533,,0
FRO,IRQ,13470,0,640,,0
FRO,ISL,532,0,52,,0
FRO,ISR,7067,0,53,,0
FRO,ITA,4862,0,14,,0
FRO,JAM,5157,0,59,,0
FRO,JOR,7637,0,321,,0
FRO,JPN,21508,0,378,,0
FRO,KAZ,7350,0,3085,,0
FRO,KEN,12908,0,515,,0
FRO,KGZ,12383,0,3209,,0
FRO,KHM,17611,0,139,,0
FRO,KIR,14506,0,,,0
FRO,KNA,5331,0,,,0
FRO,KOR,21187,0,423,,0
FRO,KWT,13446,0,118,,0
FRO,LAO,18168,0,669,,0
FRO,LBN,6998,0,91,,0
FRO,LBR,7136,0,640,,0
FRO,LBY,5169,0,111,,0
FRO,LCA,5668,0,,,0
FRO,LIE,6284,0,684,,0
FRO,LKA,13743,0,100,,0
FRO,LSO,14141,0,579,,0
FRO,LTU,1665,0,,,0
FRO,LUX,1079,0,325,,0
FRO,LVA,1962,0,177,,0
FRO,MAC,19182,0,,,0
FRO,MAR,3102,0,257,,0
FRO,MCO,4582,0,0,,0
FRO,MDA,6903,0,501,,0
FRO,MDG,14365,0,283,,0
FRO,MDV,13189,0,,,0
FRO,MEX,9460,0,502,,0
FRO,MHL,17391,0,,,0
FRO,MKD,5771,0,329,,0
FRO,MLI,6178,0,855,,0
FRO,MLT,4993,0,,,0
FRO,MMR,15555,0,1372,,0
FRO,MNE,5772,0,53,,0
FRO,MNG,20600,0,2849,,0
FRO,MNP,20240,0,,,0
FRO,MOZ,14625,0,100,,0
FRO,MRT,4636,0,503,,0
FRO,MSR,5388,0,,,0
FRO,MTQ,5586,0,0,,0
FRO,MUS,14635,0,0,,0
FRO,MWI,13220,0,1680,,0
FRO,MYS,16039,0,65,,0
FRO,MYT,13829,0,,,0
FRO,NAM,11207,0,334,,0
FRO,NCL,19281,0,142,,0
FRO,NER,8211,0,1016,,0
FRO,NFK,19431,0,,,0
FRO,NGA,8344,0,667,,0
FRO,NIC,5951,0,486,,0
FRO,NIU,16845,0,,,0
FRO,NLD,1080,0,167,,0
FRO,NOR,984,0,54,,0
FRO,NPL,15636,0,1662,,0
FRO,NRU,18195,0,,,0
FRO,NZL,19142,0,597,,0
FRO,OMN,10893,0,1053,,0
FRO,PAK,12384,0,1449,,0
FRO,PAN,6276,0,56,,0
FRO,PER,8188,0,974,,0
FRO,PHL,18970,0,230,,0
FRO,PLW,19984,0,,,0
FRO,PNG,20742,0,0,,0
FRO,POL,1317,0,446,,0
FRO,PRI,5313,0,,,0
FRO,PRK,21972,0,529,,0
FRO,PRT,2586,0,2,,0
FRO,PRY,12796,0,1350,,0
FRO,PSE,7068,0,,,0
FRO,PYF,14779,0,,,0
FRO,QAT,12927,0,29,,0
FRO,REU,14696,0,,,0
FRO,ROU,6904,0,203,,0
FRO,RUS,7351,0,1512,,0
FRO,RWA,13220,0,1331,,0
FRO,SAU,8395,0,973,,0
FRO,SDN,8202,0,1139,,0
FRO,SEN,5365,0,0,,0
FRO,SGP,16388,0,0,,0
FRO,SHN,11901,0,,,0
FRO,SLB,19707,0,,,0
FRO,SLE,6400,0,183,,0
FRO,SLV,7842,0,44,,0
FRO,SMR,4860,0,359,,0
FRO,SOM,11464,0,550,,0
FRO,SPM,2110,0,0,,0
FRO,SRB,5783,0,404,,0
FRO,STP,8799,0,,,0
FRO,SUR,6479,0,0,,0
FRO,SVK,6284,0,527,,0
FRO,SVN,6285,0,111,,0
FRO,SWE,783,0,472,,0
FRO,SWZ,14624,0,317,,0
FRO,SYC,12736,0,0,,0
FRO,SYR,6982,0,210,,0
FRO,TCA,4621,0,,,0
FRO,TCD,8851,0,1529,,0
FRO,TGO,8126,0,0,,0
FRO,THA,18169,0,19,,0
FRO,TJK,12383,0,2104,,0
FRO,TKL,16463,0,,,0
FRO,TKM,12600,0,1948,,0
FRO,TLS,19237,0,205,,0
FRO,TON,17218,0,,,0
FRO,TTO,6052,0,,,0
FRO,TUN,4625,0,7,,0
FRO,TUR,6501,0,476,,0
FRO,TUV,17418,0,,,0
FRO,TWN,19602,0,347,,0
FRO,TZA,13222,0,194,,0
FRO,UGA,12906,0,1137,,0
FRO,UKR,7077,0,,,0
FRO,URY,12798,0,749,,0
FRO,USA,6323,0,2242,,0
FRO,UZB,12383,0,2633,,0
FRO,VCT,5811,0,,,0
FRO,VEN,6327,0,205,,0
FRO,VGB,5288,0,0,,0
FRO,VIR,5309,0,0,,0
FRO,VNM,17683,0,1514,,0
FRO,VUT,18897,0,0,,0
FRO,WLF,17157,0,,,0
FRO,WSM,16732,0,,,0
FRO,YEM,9861,0,345,,0
FRO,ZAF,14144,0,630,,0
FRO,ZMB,14624,0,1757,,0
FRO,ZWE,14624,0,1301,,0
FSM,ABW,14622,,,,0
FSM,AFG,9972,,1471,,0
FSM,AGO,17161,,1184,,0
FSM,AIA,15466,,,,0
FSM,ALB,15030,,248,,0
FSM,AND,15786,,453,,0
FSM,ANT,15484,,,,0
FSM,ARE,10744,,229,,0
FSM,ARG,16089,,1738,,0
FSM,ARM,5190,,818,,0
FSM,ASM,5193,,,,0
FSM,ATG,15589,,,,0
FSM,AUS,6435,,638,,0
FSM,AUT,15666,,468,,0
FSM,AZE,5190,,1197,,0
FSM,BDI,11666,,1365,,0
FSM,BEL,20517,,132,,0
FSM,BEN,20213,,80,,0
FSM,BFA,20226,,971,,0
FSM,BGD,7922,,996,,0
FSM,BGR,15357,,451,,0
FSM,BHR,11206,,0,,0
FSM,BHS,15915,,,,0
FSM,BIH,15359,,197,,0
FSM,BLR,22402,,530,,0
FSM,BLZ,15120,,78,,0
FSM,BMU,16502,,0,,0
FSM,BOL,15046,,2520,,0
FSM,BRA,20884,,1121,,0
FSM,BRB,15682,,0,,0
FSM,BRN,3538,,42,,0
FSM,BTN,7923,,1072,,0
FSM,BWA,12707,,947,,0
FSM,CAF,19697,,1273,,0
FSM,CAN,8814,,4340,,0
FSM,CHE,15786,,581,,0
FSM,CHL,15046,,116,,0
FSM,CHN,3506,,1449,,0
FSM,CIV,20335,,251,,0
FSM,CMR,19700,,283,,0
FSM,COD,18311,,,,0
FSM,COG,18498,,438,,0
FSM,COK,6009,,,,0
FSM,COL,13999,,934,,0
FSM,COM,11229,,,,0
FSM,CPV,19137,,,,0
FSM,CRI,13996,,142,,0
FSM,CUB,15409,,,,0
FSM,CYM,14935,,0,,0
FSM,CYP,14370,,43,,0
FSM,CZE,20754,,693,,0
FSM,DEU,20750,,391,,0
FSM,DJI,11298,,297,,0
FSM,DMA,15582,,0,,0
FSM,DNK,21803,,0,,0
FSM,DOM,15295,,,,0
FSM,DZA,16900,,386,,0
FSM,ECU,13623,,347,,0
FSM,EGY,13750,,175,,0
FSM,ERI,11401,,592,,0
FSM,ESP,17324,,655,,0
FSM,EST,22438,,23,,0
FSM,ETH,11400,,864,,0
FSM,FIN,22460,,0,,0
FSM,FJI,4641,,,,0
FSM,FLK,15713,,0,,0
FSM,FRA,15785,,757,,0
FSM,FRO,19840,,0,,0
FSM,GAB,19290,,14,,0
FSM,GBR,20094,,95,,0
FSM,GEO,16455,,436,,0
FSM,GHA,20218,,14,,0
FSM,GIB,17330,,,,0
FSM,GIN,21244,,0,,0
FSM,GLP,15600,,,,0
FSM,GMB,21100,,0,,0
FSM,GNB,21345,,38,,0
FSM,GNQ,19457,,,,0
FSM,GRC,14603,,28,,0
FSM,GRD,15511,,,,0
FSM,GRL,20015,,,,0
FSM,GTM,12287,,198,,0
FSM,GUF,16894,,0,,0
FSM,GUM,805,,,,0
FSM,GUY,16324,,45,,0
FSM,HKG,3567,,,,0
FSM,HND,14982,,275,,0
FSM,HRV,15593,,264,,0
FSM,HTI,15042,,,,0
FSM,HUN,15666,,569,,0
FSM,IDN,4807,,0,,0
FSM,IND,9201,,1312,,0
FSM,IRL,20156,,0,,0
FSM,IRN,10783,,1533,,0
FSM,IRQ,11439,,640,,0
